Fecha,Precio,Return
2023-07-28,1946.41,-0.013357150574069738
2023-07-31,1959.9333,0.00692379188705405
2023-08-01,1968.68,0.004452825353010287
2023-08-02,1944.2383,-0.012492986573959527
2023-08-03,1936.2557,-0.004114224250836995
2023-08-04,1934.0643,-0.001132412944759073
2023-08-07,1941.0329,0.0035966104344018934
2023-08-08,1936.4386,-0.0023697412863033255
2023-08-09,1925.3971,-0.005718280602618794
2023-08-10,1916.0114,-0.004886602753476754
2023-08-11,1914.0943,-0.001001069061932261
2023-08-14,1913.2586,-0.0004366986975677939
2023-08-16,1909.17,-0.00213926902874256
2023-08-17,1896.9229,-0.006435545632135277
2023-08-18,1886.0914,-0.005726401615013689
2023-08-21,1888.3486,0.00119604511878926
2023-08-22,1894.7371,0.0033774048907894544
2023-08-23,1897.1314,0.0012628604173408413
2023-08-24,1917.2071,0.010526535795707564
2023-08-25,1917.4729,0.00013862955992451686
2023-08-28,1913.27,-0.002194301103526693
2023-08-29,1919.9314,0.0034756361645040305
2023-08-30,1936.45,0.008566943626662094
2023-08-31,1943.7957,0.003786208061657428
2023-09-01,1941.3871,-0.001239890338527846
2023-09-04,1940.8929,-0.00025459266341903877
2023-09-05,1938.5,-0.0012336467922475164
2023-09-06,1926.8086,-0.006049419005941742
2023-09-07,1918.8214,-0.004153915735489568
2023-09-08,1918.4214,-0.00020848302924639955
2023-09-11,1919.8129,0.0007250730164977189
2023-09-12,1923.5543,0.0019469392265394417
2023-09-13,1912.4614,-0.005783569092867839
2023-09-14,1910.0886,-0.0012414750911085278
2023-09-15,1909.8371,-0.0001316779540311231
2023-09-20,1924.88,0.007845677671138418
2023-09-21,1946.4586,0.011147990763590162
2023-09-22,1919.8986,-0.01373924675286624
2023-09-25,1925.6357,0.0029837748457517514
2023-09-26,1916.7771,-0.00461096511817701
2023-09-27,1901.4943,-0.008005131124398419
2023-09-28,1874.6971,-0.014192951042597912
2023-09-29,1862.58,-0.006484476336382113
2023-10-02,1851.1343,-0.006164037034438011
2023-10-03,1832.1943,-0.01028426675476852
2023-10-04,1824.6157,-0.004144930062161924
2023-10-05,1819.8643,-0.0026074516485129202
2023-10-06,1818.0214,-0.0010131710062507245
2023-10-10,1830.8514,0.007032337698525753
2023-10-11,1860.72,0.016182405035025455
2023-10-12,1872.7671,0.006453560164640766
2023-10-13,1869.7571,-0.0016085403797825846
2023-10-16,1928.05,0.03070060008050783
2023-10-17,1920.6486,-0.0038461879681477235
2023-10-18,1922.8329,0.0011366258612986564
2023-10-19,1953.4829,0.01581431460015858
2023-10-20,1967.4429,0.007120797331918365
2023-10-23,1982.0033,0.0073734216040040115
2023-10-24,1976.1286,-0.002968422711612514
2023-10-25,1975.2586,-0.00044035168917822974
2023-10-26,1982.3,0.0035584602235450196
2023-10-30,1986.6043,0.00216901258491234
2023-10-31,1997.9714,0.005705566510656193
2023-11-02,1986.9357,-0.005538763105748459
2023-11-03,1984.3929,-0.001280579173171973
